order_id,order_date,order_hour,order_weekday,is_weekend,is_holiday,is_sale_period,customer_city,customer_state,customer_zone,customer_tier,warehouse_id,warehouse_city,same_zone_delivery,product_category,product_weight_g,product_price_inr,discount_percent,final_price_inr,shipping_mode,payment_method,promised_days,actual_days,promised_date,actual_date,delay_days,is_delayed,delay_category,delivery_attempts,customer_rating,return_requested,weather_conditions,traffic_conditions
FK2023011599,2023-06-21,19,Wednesday,0,0,0,Mysuru,Karnataka,South,Tier3,WH007,Chandigarh,0,Sports,1274,7166.71,30,5016.7,Standard,Credit Card,6,8,2023-06-27,2023-06-29,2,1,Slight Delay,1,3,0,Storm,Moderate
FK2023011600,2023-05-27,16,Saturday,1,0,0,Patna,Bihar,East,Tier3,WH007,Chandigarh,0,Books,106,483.17,10,434.85,Standard,Debit Card,5,9,2023-06-01,2023-06-05,4,1,Moderate Delay,2,4,0,Fog,Heavy
FK2023011601,2023-11-26,12,Sunday,1,0,0,Kolkata,West Bengal,East,Tier1,WH006,Bhopal,0,Sports,822,1853.66,70,556.1,Express,Debit Card,3,6,2023-11-29,2023-12-02,3,1,Moderate Delay,2,2,0,Fog,Heavy
FK2023011602,2023-07-15,8,Saturday,1,0,0,Vadodara,Gujarat,West,Tier2,WH005,Hyderabad,0,Furniture,8807,17137.4,50,8568.7,Standard,Debit Card,5,5,2023-07-20,2023-07-20,0,0,On Time,1,4,0,Fog,Moderate
FK2023011603,2023-07-11,16,Tuesday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH005,Hyderabad,0,Grocery,2170,656.13,20,524.9,Express,Debit Card,3,3,2023-07-14,2023-07-14,0,0,On Time,1,5,0,Fog,Heavy
FK2023011604,2023-04-03,9,Monday,0,0,0,Delhi,Delhi,North,Tier1,WH003,Bengaluru,0,Furniture,19716,12147.78,60,4859.11,Same-Day,UPI,1,4,2023-04-04,2023-04-07,3,1,Moderate Delay,3,2,0,Storm,Moderate
FK2023011605,2023-03-18,7,Saturday,1,0,0,Hyderabad,Telangana,South,Tier1,WH004,Kolkata,0,Grocery,2963,623.17,5,592.01,Express,Cash on Delivery,3,3,2023-03-21,2023-03-21,0,0,On Time,1,4,0,Clear,Heavy
FK2023011606,2023-06-01,21,Thursday,0,0,0,Mysuru,Karnataka,South,Tier3,WH005,Hyderabad,1,Books,276,159.31,70,47.79,Standard,UPI,3,3,2023-06-04,2023-06-04,0,0,On Time,1,5,0,Rain,Light
FK2023011607,2023-03-04,19,Saturday,1,0,0,Mysuru,Karnataka,South,Tier3,WH008,Pune,0,Home & Kitchen,1576,4366.32,70,1309.9,Standard,Cash on Delivery,6,6,2023-03-10,2023-03-10,0,0,On Time,1,3,0,Clear,Moderate
FK2023011608,2023-11-08,20,Wednesday,0,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH005,Hyderabad,1,Electronics,2511,59933.65,60,23973.46,Standard,UPI,4,5,2023-11-12,2023-11-13,1,1,Slight Delay,1,4,0,Fog,Moderate
FK2023011609,2023-11-07,21,Tuesday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH008,Pune,1,Books,629,468.67,50,234.34,Standard,UPI,4,4,2023-11-11,2023-11-11,0,0,On Time,1,4,0,Clear,Light
FK2023011610,2023-04-30,11,Sunday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH002,Mumbai,1,Home & Kitchen,2728,573.12,10,515.81,Express,Cash on Delivery,2,5,2023-05-02,2023-05-05,3,1,Moderate Delay,2,1,0,Rain,Heavy
FK2023011611,2023-01-07,17,Saturday,1,0,0,Pune,Maharashtra,West,Tier1,WH002,Mumbai,1,Toys,1032,4057.3,60,1622.92,Standard,UPI,3,8,2023-01-10,2023-01-15,5,1,Moderate Delay,2,3,0,Fog,Heavy
FK2023011612,2023-06-18,9,Sunday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH003,Bengaluru,0,Home & Kitchen,609,14543.18,10,13088.86,Standard,Credit Card,6,5,2023-06-24,2023-06-23,-1,0,Early,1,5,0,Clear,Light
FK2023011613,2023-09-11,21,Monday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH003,Bengaluru,0,Fashion,514,2942.75,15,2501.34,Standard,Credit Card,7,7,2023-09-18,2023-09-18,0,0,On Time,1,5,0,Clear,Moderate
FK2023011614,2023-04-08,0,Saturday,1,0,0,Nagpur,Maharashtra,West,Tier2,WH001,Delhi,0,Electronics,4343,36749.74,30,25724.82,Express,UPI,3,3,2023-04-11,2023-04-11,0,0,On Time,1,5,0,Storm,Moderate
FK2023011615,2023-10-03,10,Tuesday,0,0,0,Kolkata,West Bengal,East,Tier1,WH007,Chandigarh,0,Sports,2003,3155.03,10,2839.53,Same-Day,EMI,1,1,2023-10-04,2023-10-04,0,0,On Time,1,5,0,Clear,Light
FK2023011616,2023-10-21,11,Saturday,1,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH006,Bhopal,0,Toys,460,4452.54,25,3339.4,Express,Net Banking,3,3,2023-10-24,2023-10-24,0,0,On Time,1,5,0,Rain,Moderate
FK2023011617,2023-01-21,14,Saturday,1,0,0,Vadodara,Gujarat,West,Tier2,WH004,Kolkata,0,Home & Kitchen,2484,9904.42,0,9904.42,Express,Debit Card,3,2,2023-01-24,2023-01-23,-1,0,Early,1,5,0,Clear,Moderate
FK2023011618,2023-01-20,9,Friday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Sports,1579,3111.18,20,2488.94,Express,Net Banking,3,3,2023-01-23,2023-01-23,0,0,On Time,1,5,0,Clear,Light
FK2023011619,2023-12-15,12,Friday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH004,Kolkata,0,Electronics,1295,20896.25,70,6268.88,Standard,Cash on Delivery,6,6,2023-12-21,2023-12-21,0,0,On Time,1,4,0,Fog,Moderate
FK2023011620,2023-02-21,19,Tuesday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH006,Bhopal,0,Toys,245,2713.38,70,814.01,Standard,Debit Card,6,11,2023-02-27,2023-03-04,5,1,Moderate Delay,2,2,0,Rain,Heavy
FK2023011621,2023-01-29,11,Sunday,1,0,0,Kolkata,West Bengal,East,Tier1,WH004,Kolkata,1,Beauty,136,1148.39,20,918.71,Same-Day,Net Banking,1,1,2023-01-30,2023-01-30,0,0,On Time,1,5,0,Clear,Heavy
FK2023011622,2023-01-01,16,Sunday,1,0,1,Ahmedabad,Gujarat,West,Tier1,WH002,Mumbai,1,Toys,1892,1207.35,5,1146.98,Express,Credit Card,2,2,2023-01-03,2023-01-03,0,0,On Time,1,3,0,Clear,Light
FK2023011623,2023-03-05,15,Sunday,1,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Home & Kitchen,5105,8668.2,20,6934.56,Standard,UPI,5,5,2023-03-10,2023-03-10,0,0,On Time,1,5,0,Clear,Heavy
FK2023011624,2023-04-25,13,Tuesday,0,0,0,Mysuru,Karnataka,South,Tier3,WH006,Bhopal,0,Electronics,701,48543.78,5,46116.59,Standard,Cash on Delivery,5,5,2023-04-30,2023-04-30,0,0,On Time,1,4,0,Clear,Light
FK2023011625,2023-03-07,22,Tuesday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH004,Kolkata,0,Home & Kitchen,1411,12671.47,5,12037.9,Same-Day,Net Banking,1,0,2023-03-08,2023-03-07,-1,0,Early,1,4,0,Clear,Moderate
FK2023011626,2023-04-22,10,Saturday,1,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Furniture,10039,29148.85,25,21861.64,Standard,Debit Card,7,9,2023-04-29,2023-05-01,2,1,Slight Delay,1,3,1,Clear,Moderate
FK2023011627,2023-03-03,21,Friday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH008,Pune,0,Books,634,104.04,25,78.03,Standard,Credit Card,5,5,2023-03-08,2023-03-08,0,0,On Time,1,5,0,Rain,Heavy
FK2023011628,2023-03-30,12,Thursday,0,1,0,Bengaluru,Karnataka,South,Tier1,WH005,Hyderabad,1,Automotive,3016,1678.11,5,1594.2,Express,Net Banking,2,2,2023-04-01,2023-04-01,0,0,On Time,1,4,0,Clear,Moderate
FK2023011629,2023-07-20,14,Thursday,0,0,1,Delhi,Delhi,North,Tier1,WH002,Mumbai,0,Automotive,3859,2337.84,60,935.14,Standard,Net Banking,6,11,2023-07-26,2023-07-31,5,1,Moderate Delay,2,2,1,Rain,Heavy
FK2023011630,2023-04-25,22,Tuesday,0,0,0,Bengaluru,Karnataka,South,Tier1,WH001,Delhi,0,Toys,1491,1428.52,60,571.41,Same-Day,Credit Card,1,1,2023-04-26,2023-04-26,0,0,On Time,1,5,0,Clear,Light
FK2023011631,2023-09-03,17,Sunday,1,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Home & Kitchen,7834,9531.74,70,2859.52,Standard,UPI,7,7,2023-09-10,2023-09-10,0,0,On Time,1,5,0,Fog,Light
FK2023011632,2023-02-15,18,Wednesday,0,0,0,Siliguri,West Bengal,East,Tier3,WH004,Kolkata,1,Toys,1662,3827.06,5,3635.71,Standard,UPI,4,5,2023-02-19,2023-02-20,1,1,Slight Delay,2,4,0,Rain,Heavy
FK2023011633,2023-12-19,12,Tuesday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH008,Pune,0,Automotive,4715,11597.24,50,5798.62,Express,Cash on Delivery,3,3,2023-12-22,2023-12-22,0,0,On Time,1,5,0,Rain,Moderate
FK2023011634,2023-02-14,9,Tuesday,0,0,0,Surat,Gujarat,West,Tier2,WH004,Kolkata,0,Electronics,3448,27619.48,70,8285.84,Standard,Credit Card,5,5,2023-02-19,2023-02-19,0,0,On Time,1,5,0,Fog,Moderate
FK2023011635,2023-11-01,13,Wednesday,0,0,0,Delhi,Delhi,North,Tier1,WH006,Bhopal,0,Sports,2397,5823.0,15,4949.55,Express,UPI,3,3,2023-11-04,2023-11-04,0,0,On Time,1,5,0,Clear,Heavy
FK2023011636,2023-02-28,12,Tuesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH008,Pune,1,Electronics,4720,72980.56,5,69331.53,Standard,UPI,4,3,2023-03-04,2023-03-03,-1,0,Early,1,5,0,Clear,Heavy
FK2023011637,2023-02-26,18,Sunday,1,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH003,Bengaluru,0,Electronics,3519,14991.25,30,10493.88,Standard,UPI,6,9,2023-03-04,2023-03-07,3,1,Moderate Delay,2,2,0,Storm,Heavy
FK2023011638,2023-12-07,9,Thursday,0,0,0,Guwahati,Assam,East,Tier3,WH003,Bengaluru,0,Electronics,1198,56235.6,70,16870.68,Standard,Debit Card,5,9,2023-12-12,2023-12-16,4,1,Moderate Delay,2,2,0,Fog,Heavy
FK2023011639,2023-11-12,14,Sunday,1,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Grocery,3205,91.68,15,77.93,Express,Debit Card,3,4,2023-11-15,2023-11-16,1,1,Slight Delay,1,3,0,Fog,Moderate
FK2023011640,2023-08-10,9,Thursday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH004,Kolkata,1,Automotive,4375,15097.6,40,9058.56,Express,UPI,2,2,2023-08-12,2023-08-12,0,0,On Time,1,3,0,Clear,Moderate
FK2023011641,2023-03-08,11,Wednesday,0,1,0,Siliguri,West Bengal,East,Tier3,WH003,Bengaluru,0,Electronics,2913,50462.58,70,15138.77,Standard,UPI,6,10,2023-03-14,2023-03-18,4,1,Moderate Delay,3,3,0,Fog,Moderate
FK2023011642,2023-07-13,12,Thursday,0,0,0,Guwahati,Assam,East,Tier3,WH008,Pune,0,Automotive,3672,11155.92,5,10598.12,Same-Day,Net Banking,1,1,2023-07-14,2023-07-14,0,0,On Time,1,4,0,Fog,Moderate
FK2023011643,2023-08-06,14,Sunday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH003,Bengaluru,0,Grocery,580,421.37,60,168.55,Express,UPI,3,7,2023-08-09,2023-08-13,4,1,Moderate Delay,1,2,1,Rain,Moderate
FK2023011644,2023-06-09,13,Friday,0,0,0,Siliguri,West Bengal,East,Tier3,WH001,Delhi,0,Fashion,807,1704.54,15,1448.86,Express,Cash on Delivery,3,3,2023-06-12,2023-06-12,0,0,On Time,1,4,0,Rain,Heavy
FK2023011645,2023-01-12,17,Thursday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH008,Pune,0,Home & Kitchen,2178,872.11,25,654.08,Standard,UPI,5,7,2023-01-17,2023-01-19,2,1,Slight Delay,1,2,0,Fog,Moderate
FK2023011646,2023-05-08,14,Monday,0,0,0,Hyderabad,Telangana,South,Tier1,WH008,Pune,0,Electronics,4016,63030.58,40,37818.35,Standard,Credit Card,7,9,2023-05-15,2023-05-17,2,1,Slight Delay,1,4,0,Clear,Heavy
FK2023011647,2023-04-12,8,Wednesday,0,0,0,Chandigarh,Punjab,North,Tier2,WH007,Chandigarh,1,Furniture,14107,29275.7,50,14637.85,Standard,UPI,4,4,2023-04-16,2023-04-16,0,0,On Time,1,5,0,Clear,Heavy
FK2023011648,2023-10-10,9,Tuesday,0,0,1,Mumbai,Maharashtra,West,Tier1,WH003,Bengaluru,0,Electronics,1743,39252.99,70,11775.9,Express,EMI,3,5,2023-10-13,2023-10-15,2,1,Slight Delay,1,3,0,Rain,Moderate
FK2023011649,2023-03-11,14,Saturday,1,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH006,Bhopal,0,Sports,1055,4147.78,0,4147.78,Express,Cash on Delivery,3,3,2023-03-14,2023-03-14,0,0,On Time,1,4,0,Clear,Light
FK2023011650,2023-05-18,16,Thursday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH007,Chandigarh,1,Fashion,611,4084.57,30,2859.2,Standard,Credit Card,4,4,2023-05-22,2023-05-22,0,0,On Time,1,5,0,Fog,Moderate
FK2023011651,2023-09-24,21,Sunday,1,0,0,Patna,Bihar,East,Tier3,WH001,Delhi,0,Fashion,405,543.24,25,407.43,Standard,UPI,6,6,2023-09-30,2023-09-30,0,0,On Time,1,5,0,Clear,Moderate
FK2023011652,2023-12-01,13,Friday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH006,Bhopal,0,Furniture,7877,41046.72,20,32837.38,Standard,Credit Card,7,11,2023-12-08,2023-12-12,4,1,Moderate Delay,2,2,1,Fog,Moderate
FK2023011653,2023-02-28,16,Tuesday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH007,Chandigarh,0,Electronics,252,53144.63,20,42515.7,Standard,Debit Card,6,11,2023-03-06,2023-03-11,5,1,Moderate Delay,1,1,0,Fog,Heavy
FK2023011654,2023-11-27,8,Monday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Grocery,1069,165.18,50,82.59,Standard,Cash on Delivery,5,9,2023-12-02,2023-12-06,4,1,Moderate Delay,2,1,1,Fog,Light
FK2023011655,2023-05-25,14,Thursday,0,0,0,Mumbai,Maharashtra,West,Tier1,WH006,Bhopal,0,Beauty,336,899.49,20,719.59,Express,EMI,3,3,2023-05-28,2023-05-28,0,0,On Time,1,5,0,Fog,Moderate
FK2023011656,2023-11-10,15,Friday,0,0,0,Vadodara,Gujarat,West,Tier2,WH002,Mumbai,1,Grocery,3848,619.33,10,557.4,Same-Day,Debit Card,1,1,2023-11-11,2023-11-11,0,0,On Time,1,4,0,Rain,Light
FK2023011657,2023-10-25,10,Wednesday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH007,Chandigarh,1,Automotive,4281,1398.74,50,699.37,Standard,Debit Card,3,2,2023-10-28,2023-10-27,-1,0,Early,1,5,0,Storm,Moderate
FK2023011658,2023-06-10,15,Saturday,1,0,0,Chennai,Tamil Nadu,South,Tier1,WH005,Hyderabad,1,Toys,1926,2891.08,15,2457.42,Same-Day,UPI,1,1,2023-06-11,2023-06-11,0,0,On Time,1,4,0,Storm,Moderate
FK2023011659,2023-04-09,10,Sunday,1,0,0,Raipur,Chhattisgarh,Central,Tier3,WH004,Kolkata,0,Electronics,2762,62310.28,60,24924.11,Standard,UPI,7,8,2023-04-16,2023-04-17,1,1,Slight Delay,1,5,0,Clear,Moderate
FK2023011660,2023-03-12,19,Sunday,1,0,0,Nagpur,Maharashtra,West,Tier2,WH008,Pune,1,Furniture,19552,41480.25,50,20740.12,Standard,Cash on Delivery,3,3,2023-03-15,2023-03-15,0,0,On Time,1,5,0,Clear,Light
FK2023011661,2023-04-18,21,Tuesday,0,0,0,Delhi,Delhi,North,Tier1,WH003,Bengaluru,0,Electronics,1421,35042.83,50,17521.42,Express,Debit Card,3,4,2023-04-21,2023-04-22,1,1,Slight Delay,1,2,0,Fog,Moderate
FK2023011662,2023-06-24,17,Saturday,1,0,0,Bengaluru,Karnataka,South,Tier1,WH006,Bhopal,0,Beauty,165,527.81,20,422.25,Express,Debit Card,3,3,2023-06-27,2023-06-27,0,0,On Time,1,3,0,Storm,Light
FK2023011663,2023-06-23,12,Friday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH001,Delhi,0,Books,640,163.2,20,130.56,Express,Debit Card,3,3,2023-06-26,2023-06-26,0,0,On Time,1,4,0,Rain,Moderate
FK2023011664,2023-05-11,9,Thursday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH006,Bhopal,0,Beauty,112,878.76,25,659.07,Express,UPI,3,3,2023-05-14,2023-05-14,0,0,On Time,1,5,0,Rain,Moderate
FK2023011665,2023-11-12,10,Sunday,1,0,0,Kolkata,West Bengal,East,Tier1,WH008,Pune,0,Sports,629,4912.62,15,4175.73,Standard,EMI,7,7,2023-11-19,2023-11-19,0,0,On Time,1,5,0,Rain,Moderate
FK2023011666,2023-06-26,11,Monday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH005,Hyderabad,0,Sports,1073,1512.29,60,604.92,Standard,Debit Card,7,7,2023-07-03,2023-07-03,0,0,On Time,1,4,0,Clear,Moderate
FK2023011667,2023-03-13,19,Monday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH006,Bhopal,0,Sports,2239,1551.68,25,1163.76,Express,Credit Card,3,4,2023-03-16,2023-03-17,1,1,Slight Delay,1,4,0,Clear,Heavy
FK2023011668,2023-07-07,9,Friday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH002,Mumbai,0,Home & Kitchen,5520,5229.88,50,2614.94,Standard,Net Banking,5,6,2023-07-12,2023-07-13,1,1,Slight Delay,1,3,0,Rain,Moderate
FK2023011669,2023-02-07,19,Tuesday,0,0,0,Chandigarh,Punjab,North,Tier2,WH005,Hyderabad,0,Automotive,1226,13679.33,20,10943.46,Express,Cash on Delivery,3,11,2023-02-10,2023-02-18,8,1,Severe Delay,2,2,0,Rain,Moderate
FK2023011670,2023-05-19,12,Friday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH004,Kolkata,0,Home & Kitchen,3761,6815.31,60,2726.12,Standard,UPI,7,9,2023-05-26,2023-05-28,2,1,Slight Delay,2,4,0,Rain,Moderate
FK2023011671,2023-10-21,15,Saturday,1,0,0,Siliguri,West Bengal,East,Tier3,WH008,Pune,0,Sports,780,6281.94,10,5653.75,Standard,Cash on Delivery,6,7,2023-10-27,2023-10-28,1,1,Slight Delay,1,4,0,Clear,Heavy
FK2023011672,2023-11-04,12,Saturday,1,0,0,Vadodara,Gujarat,West,Tier2,WH004,Kolkata,0,Electronics,569,18646.03,20,14916.82,Same-Day,UPI,1,1,2023-11-05,2023-11-05,0,0,On Time,1,5,0,Clear,Light
FK2023011673,2023-11-11,15,Saturday,1,0,0,Siliguri,West Bengal,East,Tier3,WH006,Bhopal,0,Electronics,1552,46934.62,60,18773.85,Standard,Net Banking,6,6,2023-11-17,2023-11-17,0,0,On Time,1,5,0,Clear,Heavy
FK2023011674,2023-08-15,14,Tuesday,0,1,0,Ujjain,Madhya Pradesh,Central,Tier3,WH007,Chandigarh,0,Sports,2205,4667.73,5,4434.34,Standard,Debit Card,6,5,2023-08-21,2023-08-20,-1,0,Early,1,5,0,Fog,Moderate
FK2023011675,2023-04-11,7,Tuesday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Furniture,1221,22296.87,70,6689.06,Standard,UPI,5,6,2023-04-16,2023-04-17,1,1,Slight Delay,2,3,0,Rain,Moderate
FK2023011676,2023-01-07,18,Saturday,1,0,0,Siliguri,West Bengal,East,Tier3,WH003,Bengaluru,0,Toys,795,1078.06,5,1024.16,Standard,Debit Card,5,5,2023-01-12,2023-01-12,0,0,On Time,1,5,0,Clear,Light
FK2023011677,2023-02-23,16,Thursday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH005,Hyderabad,0,Beauty,424,699.32,10,629.39,Standard,EMI,5,6,2023-02-28,2023-03-01,1,1,Slight Delay,1,4,0,Fog,Heavy
FK2023011678,2023-02-23,4,Thursday,0,0,0,Chandigarh,Punjab,North,Tier2,WH007,Chandigarh,1,Toys,1664,4645.72,25,3484.29,Standard,Cash on Delivery,4,6,2023-02-27,2023-03-01,2,1,Slight Delay,2,3,0,Rain,Moderate
FK2023011679,2023-04-25,22,Tuesday,0,0,0,Pune,Maharashtra,West,Tier1,WH001,Delhi,0,Electronics,1608,69182.34,70,20754.7,Express,UPI,3,3,2023-04-28,2023-04-28,0,0,On Time,1,5,0,Clear,Moderate
FK2023011680,2023-06-01,20,Thursday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH006,Bhopal,0,Automotive,5519,18316.09,0,18316.09,Express,Credit Card,3,2,2023-06-04,2023-06-03,-1,0,Early,1,4,0,Clear,Light
FK2023011681,2023-02-10,19,Friday,0,0,0,Guwahati,Assam,East,Tier3,WH005,Hyderabad,0,Electronics,2286,58157.62,40,34894.57,Standard,Cash on Delivery,7,7,2023-02-17,2023-02-17,0,0,On Time,1,3,0,Clear,Light
FK2023011682,2023-11-19,18,Sunday,1,0,0,Patna,Bihar,East,Tier3,WH007,Chandigarh,0,Automotive,1248,12981.83,20,10385.46,Express,Cash on Delivery,3,8,2023-11-22,2023-11-27,5,1,Moderate Delay,3,1,0,Rain,Moderate
FK2023011683,2023-02-16,17,Thursday,0,0,0,Guwahati,Assam,East,Tier3,WH008,Pune,0,Books,582,500.85,25,375.64,Standard,UPI,7,7,2023-02-23,2023-02-23,0,0,On Time,1,5,0,Clear,Light
FK2023011684,2023-03-16,21,Thursday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH007,Chandigarh,0,Home & Kitchen,1185,7438.69,25,5579.02,Express,UPI,3,5,2023-03-19,2023-03-21,2,1,Slight Delay,1,3,1,Rain,Heavy
FK2023011685,2023-08-31,19,Thursday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH002,Mumbai,1,Beauty,110,456.19,5,433.38,Express,UPI,2,2,2023-09-02,2023-09-02,0,0,On Time,1,5,0,Fog,Moderate
FK2023011686,2023-08-05,8,Saturday,1,0,0,Guwahati,Assam,East,Tier3,WH007,Chandigarh,0,Toys,1635,4604.82,40,2762.89,Express,UPI,3,6,2023-08-08,2023-08-11,3,1,Moderate Delay,3,2,0,Storm,Moderate
FK2023011687,2023-07-25,1,Tuesday,0,0,1,Kolkata,West Bengal,East,Tier1,WH007,Chandigarh,0,Books,345,534.71,15,454.5,Same-Day,UPI,1,1,2023-07-26,2023-07-26,0,0,On Time,1,5,0,Clear,Heavy
FK2023011688,2023-07-16,10,Sunday,1,0,0,Patna,Bihar,East,Tier3,WH007,Chandigarh,0,Fashion,420,3016.0,40,1809.6,Standard,Credit Card,5,5,2023-07-21,2023-07-21,0,0,On Time,1,5,0,Rain,Light
FK2023011689,2023-02-13,20,Monday,0,0,0,Chandigarh,Punjab,North,Tier2,WH007,Chandigarh,1,Grocery,326,672.19,60,268.88,Same-Day,Debit Card,1,1,2023-02-14,2023-02-14,0,0,On Time,1,5,0,Clear,Moderate
FK2023011690,2023-07-19,16,Wednesday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Sports,266,2602.12,60,1040.85,Standard,Credit Card,7,11,2023-07-26,2023-07-30,4,1,Moderate Delay,2,1,0,Storm,Moderate
FK2023011691,2023-07-28,10,Friday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH005,Hyderabad,1,Sports,347,2106.46,15,1790.49,Standard,UPI,4,4,2023-08-01,2023-08-01,0,0,On Time,1,3,1,Clear,Moderate
FK2023011692,2023-11-04,18,Saturday,1,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH006,Bhopal,0,Fashion,481,2319.21,25,1739.41,Standard,Net Banking,6,8,2023-11-10,2023-11-12,2,1,Slight Delay,2,4,0,Rain,Heavy
FK2023011693,2023-04-06,8,Thursday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH008,Pune,0,Automotive,3476,5847.37,20,4677.9,Standard,Cash on Delivery,6,9,2023-04-12,2023-04-15,3,1,Moderate Delay,1,3,1,Rain,Moderate
FK2023011694,2023-08-18,17,Friday,0,0,0,Kolkata,West Bengal,East,Tier1,WH008,Pune,0,Books,720,506.35,15,430.4,Standard,Debit Card,7,8,2023-08-25,2023-08-26,1,1,Slight Delay,1,5,0,Rain,Heavy
FK2023011695,2023-05-07,16,Sunday,1,0,0,Vadodara,Gujarat,West,Tier2,WH001,Delhi,0,Fashion,652,1360.77,0,1360.77,Express,Credit Card,3,4,2023-05-10,2023-05-11,1,1,Slight Delay,1,4,0,Clear,Light
FK2023011696,2023-08-29,18,Tuesday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH008,Pune,0,Beauty,456,702.75,70,210.83,Express,UPI,3,3,2023-09-01,2023-09-01,0,0,On Time,1,4,0,Clear,Light
FK2023011697,2023-01-24,8,Tuesday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH005,Hyderabad,0,Toys,965,2222.01,0,2222.01,Standard,UPI,5,5,2023-01-29,2023-01-29,0,0,On Time,1,4,0,Clear,Light
FK2023011698,2023-06-18,20,Sunday,1,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Beauty,154,1265.24,70,379.57,Express,Credit Card,3,4,2023-06-21,2023-06-22,1,1,Slight Delay,1,4,0,Rain,Heavy
FK2023011699,2023-12-06,9,Wednesday,0,0,0,Patna,Bihar,East,Tier3,WH001,Delhi,0,Beauty,495,1718.73,5,1632.79,Standard,Credit Card,7,7,2023-12-13,2023-12-13,0,0,On Time,1,3,0,Fog,Light
FK2023011700,2023-06-09,10,Friday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH008,Pune,1,Beauty,222,992.08,0,992.08,Standard,Credit Card,4,4,2023-06-13,2023-06-13,0,0,On Time,1,5,0,Clear,Moderate
FK2023011701,2023-08-20,8,Sunday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH007,Chandigarh,0,Electronics,871,30025.7,15,25521.85,Standard,UPI,6,7,2023-08-26,2023-08-27,1,1,Slight Delay,1,5,0,Clear,Heavy
FK2023011702,2023-04-14,10,Friday,0,1,0,Hyderabad,Telangana,South,Tier1,WH003,Bengaluru,1,Furniture,2452,17753.81,30,12427.67,Standard,UPI,4,5,2023-04-18,2023-04-19,1,1,Slight Delay,1,4,0,Clear,Moderate
FK2023011703,2023-04-02,18,Sunday,1,0,0,Kochi,Kerala,South,Tier2,WH002,Mumbai,0,Automotive,827,3645.63,70,1093.69,Express,EMI,3,2,2023-04-05,2023-04-04,-1,0,Early,1,5,0,Clear,Moderate
FK2023011704,2023-03-14,13,Tuesday,0,0,0,Chandigarh,Punjab,North,Tier2,WH004,Kolkata,0,Beauty,332,1130.82,30,791.57,Same-Day,Debit Card,1,1,2023-03-15,2023-03-15,0,0,On Time,1,5,1,Clear,Light
